Lua Diagnostics | Errors: 17 | Warnings: 1362 | EmmyLua Types: /workspace/.emmylua
Info: 0 | Hints: 700 | Total: 2079 | Time: 2026-07-07 21:21:15 | Dir: /workspace/scripts
---
WARN  | Events_Rank2.lua:412:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:466:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:502:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:559:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:595:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:636:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:672:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:731:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:769:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:812:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:847:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:882:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:933:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:972:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank2.lua:1009:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank3.lua:428:28 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | Events_Rank3.lua:166:45 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:167:25 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:170:47 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:310:58 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:311:25 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:314:55 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:650:45 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:651:25 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:654:56 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:842:56 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:843:25 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:846:42 | m may be nil [need-check-nil]
WARN  | Events_Rank3.lua:5:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank3.lua:52:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank3.lua:99:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank3.lua:149:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank3.lua:199:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank3.lua:246:8 | Undefined field `[#events + 1]`. [undefined-field]
WARN  | Events_Rank3.lua:293:8 | Undefined field `[#events + 1]`. [undefined-field]
